parent_qid,parent_label,child_qid,child_label,relation,confidence,source_url,target_url,context,model,rationale,cache_hit,raw_response
Q290810,Zorn's lemma,Q1656686,ideal,no_relation,0.850,https://ncatlab.org/nlab/show/Zorn%27s+lemma,https://ncatlab.org/nlab/show/ideal,"orff maximal principle]]: Every chain in $S$ is contained in a maximal chain. The ultrafilter theorem: Every proper filter on a set may be extended to an ultrafilter. The maximal ideal theorem: Every ideal in a ring may be extended to a maximal ideal. The basis theorem: Every vector space (over a field) has a basis. etc ... Some of these are equivalent to Zorn\'s lemma, while some are weaker; conv",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""The maximal ideal theorem: Every ideal in a ring may be extended to a maximal ideal""], ""confidence"": 0.85}"
Q290810,Zorn's lemma,Q30716971,basis theorem,no_relation,0.700,https://ncatlab.org/nlab/show/Zorn%27s+lemma,https://ncatlab.org/nlab/show/basis+theorem,"chain. The ultrafilter theorem: Every proper filter on a set may be extended to an ultrafilter. The maximal ideal theorem: Every ideal in a ring may be extended to a maximal ideal. The basis theorem: Every vector space (over a field) has a basis. etc ... Some of these are equivalent to Zorn\'s lemma, while some are weaker; conversely, some additionally require excluded middle. ## References Due Kura",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""The basis theorem: Every vector space (over a field) has a basis"", ""Some of these are equivalent to Zorn's lemma""], ""confidence"": 0.7}"
Q290810,Zorn's lemma,Q125977,vector space,no_relation,0.750,https://ncatlab.org/nlab/show/Zorn%27s+lemma,https://ncatlab.org/nlab/show/vector+space,"er theorem]]: Every proper filter on a set may be extended to an ultrafilter. The maximal ideal theorem: Every ideal in a ring may be extended to a maximal ideal. The basis theorem: Every vector space (over a field) has a basis. * etc ... Some of these are equivalent to Zorn\'s lemma, while some are weaker; conversely, some additionally require excluded middle. ## References Due Kuratowski and, independentl",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""The basis theorem: Every vector space (over a field) has a basis""], ""confidence"": 0.75}"
Q290810,Zorn's lemma,Q1172412,field,no_relation,0.500,https://ncatlab.org/nlab/show/Zorn%27s+lemma,https://ncatlab.org/nlab/show/field,"r filter on a set may be extended to an ultrafilter. The maximal ideal theorem: Every ideal in a ring may be extended to a maximal ideal. The basis theorem: Every vector space (over a field) has a basis. etc ... Some of these are equivalent to Zorn\'s lemma, while some are weaker; conversely, some additionally require excluded middle. ## References Due Kuratowski and, independently later, Zorn:",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Every vector space (over a field) has a basis""], ""confidence"": 0.5}"
Q290810,Zorn's lemma,Q173183,boolean algebra,no_relation,0.500,https://ncatlab.org/nlab/show/Zorn%27s+lemma,https://ncatlab.org/nlab/show/Boolean+algebra,"). {#Kneser} Hellmuth Kneser, Das Auswahlaxiom und das Lemma von Zorn, Mathematische Zeitschrift, 96:62--63, 1967; available here On Zorn's lemma and Boolean algebra in intuitionistic type theories: {#Bell} John Lane Bell, Zorn’s lemma and complete Boolean algebras in intuitionistic type theories, The Journal of Symbolic Logic, 62(4):1265--1279, 1997 ([doi:10.2307/22756",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""On Zorn's lemma and Boolean algebra""], ""confidence"": 0.5}"
Q191849,Zermelo–Fraenkel set theory,Q179692,axiom of choice,has_part,0.900,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/axiom+of+choice,"universe]] $L$, which can be ""constructed"" in a definable way through a transfinite procedure. This notion of ""constructible"" should not be confused with constructive mathematics; for instance, $V = L$ implies the axiom of choice and thus also excluded middle even with intuitionistic logic. $V = L$ also implies the generalized continuum hypothesis ($GCH$), which is how G&#246;del originally proved that $GCH$ was consistent with $ZFC$.",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""Zermelo--Fraenkel set theory with the axiom of choice""], ""confidence"": 0.9}"
Q191849,Zermelo–Fraenkel set theory,Q1095987,Class,no_relation,0.700,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/class,"n added the axiom of foundation in 1925. All of these versions included the axiom of choice, but this was considered controversial for some time; one has merely $ZF$ if it is taken out. $ZFC$ is similar to the class theories NBG (due to John von Neumann, Paul Bernays, and Kurt Gödel) and MK (due to Anthony Morse and John Kelley). The former is a conservative, finitely axiomatisab",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""class-based versions""], ""confidence"": 0.7}"
Q191849,Zermelo–Fraenkel set theory,Q470981,Axiom of regularity,has_part,0.850,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/axiom+of+foundation,"formula $\phi$ with a chosen free variable $X$ of type $V$, if $\phi$ holds whenever $\phi[a/X]$ holds for every $a \in X$, then $\phi$ holds absolutely. For variations (including the axiom of anti-foundation), see axiom of foundation. This axiom scheme can be made into a single axiom even in $ZFC$ itself (although not in versions with intuitionistic logic; in that case it can be made a single axiom only in a class theory). ## Variations Zerm",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""Accompanying ZFC, especially taking into account the axiom of foundation""], ""confidence"": 0.85}"
Q191849,Zermelo–Fraenkel set theory,Q18349448,cumulative hierarchy,no_relation,0.700,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/cumulative+hierarchy,"lo, Fraenkel, Skolem, von Neumann et al. can be found in J. van Heijenoort, _From Frege to G&#246;del - A Sourcebook in Mathematical Logic 1879-1931_ , Harvard UP 1967. There are many texts which discuss ZFC and the cumulative hierarchy from a traditional (material) set-theoretic perspective. A good example is Kenneth Kunen, _Set Theory: An Introduction to Independence Proofs_, Studies in Logic and the Foundations of Mathematics Vol. 102 (2006), El",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""forming a cumulative hierarchy""], ""confidence"": 0.7}"
Q191849,Zermelo–Fraenkel set theory,Q191780,Ordinal numbers,no_relation,0.700,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/ordinal+number,"ection]] or (even weaker) Exponentiation. But in classical logic, Power Sets follows from Exponentiation and the weakest form of (5). 8. Infinity: There is a set $\omega$ of finite ordinals as pure sets. Normally one states that $\empty \in \omega$ and $a \cup \{a\} \in \omega$ whenever $a \in \omega$, although variations are possible. Using any but the weakest version of (6), it is enough to state tha",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""organized by an ordinal-valued rank function""], ""confidence"": 0.7}"
Q191849,Zermelo–Fraenkel set theory,Q205170,power set,has_part,0.850,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/power+set,"combine this with (5) to produce $\{\iota\,Y.\;\psi[x,Y] \;|\; x \in U \;|\; \phi[x]\}$, but nobody seems to do this. 7. Power Sets: If $U$ is a set, then there is a set $\mathcal{P}U$, the power set of $U$, whose elements are precisely the subsets of $U$, that is the sets $A$ whose elements are all elements of $U$. When using intuitionistic logic, it is possible to accept only a weak version of this, suc",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""applying a power set operation""], ""confidence"": 0.85}"
Q191849,Zermelo–Fraenkel set theory,Q4830558,axiom of determinacy,no_relation,0.700,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/axiom+of+determinacy,"However, it is incompatible with the sufficiently large cardinals: the existence of a measurable cardinal implies that $V \neq L$. Most contemporary set theorists do not regard $V = L$ as potentially ""true."" The axiom of determinacy ($AD$) is another axiom that can be added to $ZF$; it asserts that a certain class of infinite games is determined (one player or the other has a winning strategy). $AD$ is inconsistent with the full axiom of choic",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""additional axioms which are sometimes added are the axiom of determinacy""], ""confidence"": 0.7}"
Q191849,Zermelo–Fraenkel set theory,Q3149511,Impredicativity,no_relation,0.750,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/predicative+mathematics,"ants of $ZFC$, especially for constructive and predicative mathematics. Then there are alternatives on a different basis, notably NFU (a very impredicative material set theory with a set of all sets) and ETCS (a structural set theory). (The source for this history, especially the dates, is mostly [the English Wikipedia](http://en.wikipedia.org/wiki/Zermelo%E2%",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""impredicative material set theory""], ""confidence"": 0.75}"
Q191849,Zermelo–Fraenkel set theory,Q10859910,First-order theory,subclass_of,0.900,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/first-order+theory,"]]). (The source for this history, especially the dates, is mostly the English Wikipedia.) ## Axioms $ZFC$ is a simply typed first-order material set theory, with a single type $V$ called the cumulative hierarchy and a binary membership predicate $\in$ on $V$. Every term of $V$ in standard $ZFC$ is a pure set, which we will call s",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""subclass_of"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""$ZFC$ is a simply typed first-order material set theory""], ""confidence"": 0.9}"
Q191849,Zermelo–Fraenkel set theory,Q740424,axiom of extensionality,has_part,0.850,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/axiom+of+extensionality,"toms included is sometimes called ZFA or $ZFU$. 1. Extensionality: If two sets have the same members, then they are equal and themselves members of the same sets. See axiom of extensionality for variations, such as whether this is taken as a definition or an axiomatisation of equality of sets, and how the condition might be strengthened if (10) is left out. 2. Null Set: There is",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""1. Extensionality:""], ""confidence"": 0.85}"
Q191849,Zermelo–Fraenkel set theory,Q5384166,Equality,has_property,0.850,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/equality,"mbers) of sets. Urelements are also called atoms, and $ZF$ with atoms included is sometimes called ZFA or $ZFU$. 1. Extensionality: If two sets have the same members, then they are equal and themselves members of the same sets. See axiom of extensionality for variations, such as whether this is taken as a definition or an axiomatisation of equality of sets, and how the condition might be strength",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_property"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""equality of sets""], ""confidence"": 0.85}"
Q191849,Zermelo–Fraenkel set theory,Q920796,axiom of pairing,has_part,0.850,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/axiom+of+pairing,"ven the weakest version of (5), it is enough to state the existence of some set. (Analogous remarks apply to axioms (3), (4), (6), (7), and (8), except when (5) is omitted and (4) and (6) are needed to derive it.) 3. Pairing: If $a$ and $b$ are sets, then there is a set $\{a,b\}$, the unordered pairing of $a$ and $b$, whose elements are precisely those sets equal to $a$ or $b$. Between them, (2) and (3) form a nullary/binary pair;",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""3. Pairing: If $a$ and $b$ are sets, then there is a set $\\{a,b\\}$""], ""confidence"": 0.85}"
Q191849,Zermelo–Fraenkel set theory,Q1987722,axiom of union,has_part,0.850,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/axiom+of+union,"(1). The higher finitary versions rely also on (4) (with $\{a,b,c\} = \{a\} \cup \{b,c\}$, etc), so they should probably be stated explicitly as an axiom scheme if (4) is omitted (but nobody seems to do that). 4. Union: If $\mathcal{C}$ is a set, then there is a set $\bigcup \mathcal{C}$, the union of $\mathcal{C}$, whose elements are precisely the elements of the elements of $\mathcal{C}$. It is normal to write $A \cup B$ f",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""Union: If $\\mathcal{C}$ is a set, then there is a set $\bigcup \\mathcal{C}$, the union of $\\mathcal{C}$""], ""confidence"": 0.85}"
Q191849,Zermelo–Fraenkel set theory,Q123738054,Union,has_part,0.850,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/union,"ey should probably be stated explicitly as an axiom scheme if (4) is omitted (but nobody seems to do that). 4. Union: If $\mathcal{C}$ is a set, then there is a set $\bigcup \mathcal{C}$, the union of $\mathcal{C}$, whose elements are precisely the elements of the elements of $\mathcal{C}$. It is normal to write $A \cup B$ for $\bigcup \{A,B\}$, etc, $A \cup B \cup C$ for $\bigcup \{A,B,C\}$, etc. Note that $\",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""Union: If $\\mathcal{C}$ is a set, then there is a set $\\bigcup \\mathcal{C}$, the union of $\\mathcal{C}$""], ""confidence"": 0.85}"
Q191849,Zermelo–Fraenkel set theory,Q177646,subset,has_part,0.850,https://ncatlab.org/nlab/show/ZFC,https://ncatlab.org/nlab/show/subset,"/Specification/Comprehension]]: Given any predicate $\phi[x]$ in the language of set theory with the chosen free variable $x$ of type $V$, if $U$ is a set, then there is a set $\{x \in U \;|\; \phi[x]\}$, the subset of $U$ given by $\phi$, whose elements are precisely those elements $x$ of $U$ such that $\phi[x]$ holds. There are many variations, from Bounded Separation to Full Comprehension, which we should probably describe at",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""there is a set {x ∈ U | φ[x]}, the subset of U given by φ""], ""confidence"": 0.85}"
