Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q2481270,Connex (logic),,,,,,,,,,,connected relation,https://ncatlab.org/nlab/show/connected+relation,,
Q2482753,Schnirelmann density,,,,,,,,,,,,,essential component,http://planetmath.org/essentialcomponent
Q24839937,preimage,,,,,,,,,,,preimage,https://ncatlab.org/nlab/show/preimage,,
Q248931,Poincaré–Bendixson theorem,,,,,,,,,,,,,Poincare-Bendixson theorem,http://planetmath.org/poincarebendixsontheorem
Q24896206,Crossing lemma,,,,,,,,,,,,,crossing lemma,http://planetmath.org/crossinglemma
Q249092,Equicontinuity,,,,,,,,,,,,,uniformly equicontinuous,http://planetmath.org/uniformlyequicontinuous
Q24909565,Solidity,,,,,,,,,,,solidity,https://ncatlab.org/nlab/show/solidity,,
Q249148,Synthetic geometry,,,,,,,,,,,synthetic geometry,https://ncatlab.org/nlab/show/synthetic+geometry,,
Q2493651,Bertrand's theorem,,,,,,,,,,,Bertrand's theorem,https://ncatlab.org/nlab/show/Bertrand%27s+theorem,,
Q2495111,Open quantum system,,,,,,,,,,,open quantum system,https://ncatlab.org/nlab/show/open+quantum+system,,
Q249514,Chebyshev's inequality,,,,,,,,,Chebyshev inequality,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Moments/Variance.html#ProbabilityTheory.meas_ge_le_variance_div_sq,,,Chebyshev’s inequality,http://planetmath.org/chebyshevsinequality1
Q2495489,Unity,,,,,,,,,,,,,unity,http://planetmath.org/unity
Q2495534,unitary transformation,,,unitary transformation,https://mathgloss.github.io/MathGloss/chicago/unitary_transformation,,,,,,,,,,
Q2495664,universal coefficient theorem,,,,,,,universal coefficient theorem,https://emilyriehl.github.io/files/context.pdf#page=19,,,universal coefficient theorem,https://ncatlab.org/nlab/show/universal+coefficient+theorem,universal coefficient theorem,http://planetmath.org/universalcoefficienttheorem
Q2496679,Correlation function (quantum field theory),,,,,,,,,,,n-point function,https://ncatlab.org/nlab/show/n-point+function,,
Q249748,spectral radius,,,,,,,,,,,,,spectral radius,http://planetmath.org/spectralradius
Q2497866,Effect system,,,,,,,,,,,algebraic effect,https://ncatlab.org/nlab/show/algebraic+effect,,
Q2498094,submodule,,,submodule,https://mathgloss.github.io/MathGloss/chicago/submodule,,,,,,,submodule,https://ncatlab.org/nlab/show/submodule,submodule,http://planetmath.org/submodule
Q2498782,Finsler manifold,,,,,,,,,,,,,Finsler geometry,http://planetmath.org/finslergeometry
Q2498974,radical of an integer,,,,,,,,,,,,,radical of an integer,http://planetmath.org/radicalofaninteger
Q2500406,Liénard equation,,,,,,,,,,,,,Lienard system,http://planetmath.org/lienardsystem
Q2500758,stationary point,,,,,,,,,,,,,stationary point,http://planetmath.org/stationarypoint
Q2502253,Uniqueness quantification,,,,,,,,,,,uniqueness quantifier,https://ncatlab.org/nlab/show/uniqueness+quantifier,,
Q2502381,differential geometry of surfaces,,,,,,,,,,,differential geometry of curves and surfaces,https://ncatlab.org/nlab/show/differential+geometry+of+curves+and+surfaces,,
Q2503280,Lukas number,,,,,,,,,,,,,Lucas numbers,http://planetmath.org/lucasnumbers
Q25036778,Glossary of algebraic topology,,,,,,,chain homotopy equivalence,https://emilyriehl.github.io/files/context.pdf#page=226,,,Moore complex,https://ncatlab.org/nlab/show/Moore+complex,,
Q2506703,Wandering set,,,,,,,,,,,,,nonwandering set,http://planetmath.org/nonwanderingset
Q2509291,square-free element,,,,,,,,,,,square-free,https://ncatlab.org/nlab/show/square-free,,
Q2509489,Hilbert's sixteenth problem,,,,,,,,,,,,,Hilbert’s sixteenth problem,http://planetmath.org/hilbertssixteenthproblem
Q2509500,sentence,,,,,,,,,,,sentence,https://ncatlab.org/nlab/show/sentence,sentence,http://planetmath.org/sentence
Q250974,Gluino,,,,,,,,,,,gluino,https://ncatlab.org/nlab/show/gluino,,
Q25098515,universality class,,,,,,,,,,,universality class,https://ncatlab.org/nlab/show/universality+class,,
Q25098585,diagonal morphism,,,,,,,,,,,diagonal morphism,https://ncatlab.org/nlab/show/diagonal+morphism,,
Q25098609,Exact couple,,,,,,,,,,,exact couple,https://ncatlab.org/nlab/show/exact+couple,,
Q25098671,Polyvector field,,,,,,,,,,,multivector field,https://ncatlab.org/nlab/show/multivector+field,,
Q25098768,∞-topos,,,,,,,,,,,infinity-topos,https://ncatlab.org/nlab/show/infinity-topos,,
Q25098792,dual module,,,,,,,,,,,,,dual module,http://planetmath.org/dualmodule
Q25098802,topological monoid,,,,,,,topological monoid,https://emilyriehl.github.io/files/context.pdf#page=55,,,topological monoid,https://ncatlab.org/nlab/show/topological+monoid,,
Q25098845,Cubical set,,,,,,,,,,,cubical set,https://ncatlab.org/nlab/show/cubical+set,,
Q25098847,quotient graph,,,,,,,,,,,graph quotient,https://ncatlab.org/nlab/show/graph+quotient,,
Q25098884,Serre's theorem on affineness,,,,,,,,,,,Serre's theorem on Proj,https://ncatlab.org/nlab/show/Serre%27s+theorem+on+Proj,,
Q25098885,G-spectrum,,,,,,,,,,,G-spectrum,https://ncatlab.org/nlab/show/G-spectrum,,
Q25098887,strict initial object,,,,,,,,,,,strict initial object,https://ncatlab.org/nlab/show/strict+initial+object,,
Q25098891,Descent along torsors,,,,,,,,,,,Galois descent,https://ncatlab.org/nlab/show/Galois+descent,,
Q25098898,Perfect complex,,,,,,,,,,,perfect module,https://ncatlab.org/nlab/show/perfect+module,,
Q25098928,simplicial homotopy,,,,,,,,,,,simplicial homotopy theory,https://ncatlab.org/nlab/show/simplicial+homotopy+theory,,
Q25098934,Indiscrete category,,,,,indiscrete-categories,https://www.clowderproject.com/tag/00YU.html,,,,,indiscrete category,https://ncatlab.org/nlab/show/indiscrete+category,,
Q25099576,Indexed category,,,,,,,,,,,indexed category,https://ncatlab.org/nlab/show/indexed+category,,
Q25099801,Stacks Project,,,,,,,,,,,The Stacks Project,https://ncatlab.org/nlab/show/The+Stacks+Project,,
Q25101334,Weak gravity conjecture,,,,,,,,,,,weak gravity conjecture,https://ncatlab.org/nlab/show/weak+gravity+conjecture,,
Q25101392,Hafnian,,,,,,,,,,,hafnian,https://ncatlab.org/nlab/show/hafnian,,
Q25101846,effect algebra,,,,,,,,,,,effect algebra,https://ncatlab.org/nlab/show/effect+algebra,,
Q2510203,Leech lattice,,,,,,,,,,,Leech lattice,https://ncatlab.org/nlab/show/Leech+lattice,Leech lattice,http://planetmath.org/leechlattice
Q25103668,Subterminal object,,,,,,,,,,,subterminal object,https://ncatlab.org/nlab/show/subterminal+object,,
Q25104369,Applicative functor,,,,,,,,,,,applicative functor,https://ncatlab.org/nlab/show/applicative+functor,,
Q25113043,Stirling polynomials,,,,,,,,,,,,,Stirling polynomial,http://planetmath.org/stirlingpolynomial
Q2511540,Plot,,,,,,,,,,,plot,https://ncatlab.org/nlab/show/plot,,
Q251212,An internet of things,,,,,,,,,,,IoT,https://ncatlab.org/nlab/show/IoT,,
Q2513496,choice function,,,,,,,,,,,choice function,https://ncatlab.org/nlab/show/choice+function,choice function,http://planetmath.org/choicefunction
Q2517078,least-squares adjustment,,,,,,,,,,,,,least squares,http://planetmath.org/leastsquares
Q2517149,Erdős conjecture,,,,,,,,,,,,,Erdős-Turan conjecture,http://planetmath.org/erdhosturanconjecture
Q2518048,Kodaira vanishing theorem,,,,,,,,,,,Kodaira vanishing theorem,https://ncatlab.org/nlab/show/Kodaira+vanishing+theorem,,
Q2518298,category of sets,,,category of sets,https://mathgloss.github.io/MathGloss/chicago/category_of_sets,sets,https://www.clowderproject.com/tag/01D1.html,,,,,,,,
Q2518906,Direction cosine,,,,,,,,,,,,,direction cosines,http://planetmath.org/directioncosines
Q2519134,Engineered language,,,,,,,,,,,,,logical language,http://planetmath.org/logicallanguage
Q251922,prime-counting function,,,,,,,,,,,,,prime counting function,http://planetmath.org/primecountingfunction
Q2520206,complex logarithm,,,,,complex-logarithms,https://www.clowderproject.com/tag/00JA.html,,,,,,,complex logarithm,http://planetmath.org/complexlogarithm
Q25202931,Freyd cover,,,,,,,,,,,Freyd cover,https://ncatlab.org/nlab/show/Freyd+cover,,
Q25210879,pop,,,,,,,,,,,,,pop,http://planetmath.org/pop
Q2523239,Multiple zeta function,,,,,,,,,,,multiple zeta values,https://ncatlab.org/nlab/show/multiple+zeta+values,,
Q2524691,Corecursion,,,,,,,,,,,corecursion,https://ncatlab.org/nlab/show/corecursion,,
Q2525646,composition series,,,,,,,,,,,composition series,https://ncatlab.org/nlab/show/composition+series,Jordan-Hölder decomposition,http://planetmath.org/jordanholderdecomposition
Q252568,The Arrow,,,,,the walking arrow,https://www.clowderproject.com/tag/01TY.html,,,,,,,,
Q25276,Isotopes,,,,,,,,,,,isotope,https://ncatlab.org/nlab/show/isotope,,
Q2528262,upper set,,,,,,,,,,,down set,https://ncatlab.org/nlab/show/down+set,upper set,http://planetmath.org/upperset
Q2528476,Ascending chain condition,,,,,,,,,,,descending chain condition,https://ncatlab.org/nlab/show/descending+chain+condition,minimal condition,http://planetmath.org/minimalcondition
Q252973,Mutual information,,,,,,,,,,,,,mutual information,http://planetmath.org/mutualinformation
Q2530089,separable polynomial,,,separable polynomial,https://mathgloss.github.io/MathGloss/chicago/separable_polynomial,,,,,separable polynomial,https://leanprover-community.github.io/mathlib4_docs/Mathlib/FieldTheory/Separable.html#Polynomial.Separable,,,,
Q25303606,odious number,,,,,,,,,,,odious number,https://ncatlab.org/nlab/show/odious+number,,
Q25303608,evil number,,,,,,,,,,,evil number,https://ncatlab.org/nlab/show/evil+number,,
Q25303612,Normal cone,,,,,,,,,,,conormal sheaf,https://ncatlab.org/nlab/show/conormal+sheaf,,
Q25303616,morphism of schemes,,,,,,,,,,,graph morphism,https://ncatlab.org/nlab/show/graph+morphism,,
Q25303633,Coherent cohomology,,,,,,,,,,,coherent cohomology,https://ncatlab.org/nlab/show/coherent+cohomology,,
Q25303664,Thaine's theorem,,,,,,,,,,,,,Thaine’s theorem,http://planetmath.org/thainestheorem
Q25303680,Lie bialgebroid,,,,,,,,,,,Lie bialgebroid,https://ncatlab.org/nlab/show/Lie+bialgebroid,,
Q25303740,Univalent foundations,,,,,,,,,,,,,Univalent foundations,http://planetmath.org/univalentfoundations
Q25303757,hypersimplex,,,,,,,,,,,hypersimplex,https://ncatlab.org/nlab/show/hypersimplex,,
Q25303774,localizing subcategory,,,,,,,,,,,Serre subcategory,https://ncatlab.org/nlab/show/Serre+subcategory,,
Q25303823,Lie algebra extension,,,,,,,,,,,Lie algebra extension,https://ncatlab.org/nlab/show/Lie+algebra+extension,,
Q25303848,Sum of two squares,,,,,,,,,sum of two squares,https://leanprover-community.github.io/mathlib4_docs/Mathlib/NumberTheory/SumTwoSquares.html#Nat.Prime.sq_add_sq,,,,
Q25304046,lax natural transformation,,,,,,,,,,,lax natural transformation,https://ncatlab.org/nlab/show/lax+natural+transformation,,
Q25304059,2-functor,,,,,,,2 functor,https://emilyriehl.github.io/files/context.pdf#page=155,,,strict 2-functor,https://ncatlab.org/nlab/show/strict+2-functor,,
Q25304092,Schinzel's theorem,,,,,,,,,,,,,Schinzel’s theorem,http://planetmath.org/schinzelstheorem
Q25304332,Bhargava factorial,,,,,,,,,,,,,generalized factorial,http://planetmath.org/generalizedfactorial
Q25304456,Kadison–Singer problem,,,,,,,,,,,Kadison-Singer problem,https://ncatlab.org/nlab/show/Kadison-Singer+problem,,
Q25304680,Quantum anomalous Hall effect,,,,,,,,,,,quantum anomalous Hall effect,https://ncatlab.org/nlab/show/quantum+anomalous+Hall+effect,,
Q25305078,moduli stack of elliptic curves,,,,,,,,,,,moduli stack of elliptic curves,https://ncatlab.org/nlab/show/moduli+stack+of+elliptic+curves,,
Q25305564,P-curvature,,,,,,,,,,,p-curvature,https://ncatlab.org/nlab/show/p-curvature,,
Q253214,Heine–Borel theorem,,,,,,,,,,,Heine-Borel theorem,https://ncatlab.org/nlab/show/Heine-Borel+theorem,Heine-Borel theorem,http://planetmath.org/heineboreltheorem
Q2532474,digital root,,,,,,,,,,,,,digital root,http://planetmath.org/digitalroot
Q2532728,complete,complete,https://arxiv.org/pdf/1612.09375#page=167,,,,,,,,,,,κ-complete,http://planetmath.org/kappacomplete
Q2533936,defect,,,,,,,,,,,,,defect,http://planetmath.org/defect
Q25344628,Straight-line program,,,,,,,,,,,,,straight-line program,http://planetmath.org/straightlineprogram
Q253728,Cabibbo–Kobayashi–Maskawa matrix,,,,,,,,,,,CKM matrix,https://ncatlab.org/nlab/show/CKM+matrix,,
Q25377495,strong law of large numbers,,,,,,,,,strong law of large numbers,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/StrongLaw.html#ProbabilityTheory.strong_law_ae,,,strong law of small numbers,http://planetmath.org/stronglawofsmallnumbers
Q25377924,primitive matrix,,,,,,,,,,,,,primitive matrix,http://planetmath.org/primitivematrix
Q25377942,Lindeberg's central limit theorem,,,,,,,,,,,,,Lindeberg’s central limit theorem,http://planetmath.org/lindebergscentrallimittheorem
Q25377974,almost uniform convergence,,,almost uniform convergence,https://mathgloss.github.io/MathGloss/chicago/almost_uniform_convergence,,,,,,,,,,
Q25378068,standard Borel space,,,,,,,,,,,standard Borel space,https://ncatlab.org/nlab/show/standard+Borel+space,,
Q2538404,complex projective space,,,,,,,,,,,complex projective space,https://ncatlab.org/nlab/show/complex+projective+space,,
Q2539,Statistical learning,,,,,,,,,,,machine learning,https://ncatlab.org/nlab/show/machine+learning,,
Q25392700,icosahedral group,,,,,,,,,,,icosahedral group,https://ncatlab.org/nlab/show/icosahedral+group,,
Q25397941,Noether's theorem,,,,,,,,,,,Noether's theorem,https://ncatlab.org/nlab/show/Noether%27s+theorem,,
Q254347,Dedekind domain,,,,,,,,,,,Dedekind ring,https://ncatlab.org/nlab/show/Dedekind+ring,Dedekind domain,http://planetmath.org/dedekinddomain
Q2543717,Equiangular polygon,,,,,,,,,,,,,equiangular polygon,http://planetmath.org/equiangularpolygon
Q254474,Identity (philosophy),sameness,https://arxiv.org/pdf/1612.09375#page=41,,,,,,,,,,,,
Q25447455,Lebesgue outer measure,,,Lebesgue outer measure,https://mathgloss.github.io/MathGloss/chicago/Lebesgue_outer_measure,,,,,,,,,Lebesgue outer measure,http://planetmath.org/lebesgueoutermeasure
Q254481,similarity transformation,,,,,,,,,,,similarity transformation,https://ncatlab.org/nlab/show/similarity+transformation,,
Q254491,Matrix similarity,,,,,,,,,,,,,similar matrix,http://planetmath.org/similarmatrix
Q2546666,cobordism,,,,,,,,,,,cobordism theory,https://ncatlab.org/nlab/show/cobordism+theory,oriented cobordism,http://planetmath.org/orientedcobordism
Q2547089,subobject,subobject,https://arxiv.org/pdf/1612.09375#page=133,,,,,subobject,https://emilyriehl.github.io/files/context.pdf#page=91,,,subobject,https://ncatlab.org/nlab/show/subobject,,
Q2548661,crossing number,,,,,,,,,,,crossing number,https://ncatlab.org/nlab/show/crossing+number,crossing number,http://planetmath.org/crossingnumber
Q25488345,finite projective plane,,,,,,,,,,,,,finite projective plane,http://planetmath.org/finiteprojectiveplane
Q25488798,Lie algebra ideal,,,ideal of a Lie algebra,https://mathgloss.github.io/MathGloss/chicago/ideal_of_a_Lie_algebra,,,,,,,Lie ideal,https://ncatlab.org/nlab/show/Lie+ideal,,
Q2549249,Magnetohydrodynamics,,,,,,,,,,,magnetohydrodynamics,https://ncatlab.org/nlab/show/magnetohydrodynamics,,
Q2552799,System F,,,,,,,,,,,System F,https://ncatlab.org/nlab/show/System+F,,
Q2553675,Algebraic K-theory,,,,,,,,,,,algebraic K-theory,https://ncatlab.org/nlab/show/algebraic+K-theory,Algebraic K-theory,http://planetmath.org/algebraicktheory
Q255388,unit fraction,,,,,,,,,,,,,any rational number is a sum of unit fractions,http://planetmath.org/anyrationalnumberisasumofunitfractions
Q2556395,Type IIB string,,,,,,,,,,,type II string theory,https://ncatlab.org/nlab/show/type+II+string+theory,,
Q2558473,sine–Gordon equation,,,,,,,,,,,sine-Gordon equation,https://ncatlab.org/nlab/show/sine-Gordon+equation,,
Q256151,Matrix equivalence,,,,,,,,,,,matrix equivalence,https://ncatlab.org/nlab/show/matrix+equivalence,,
Q256355,Intertwiner,equivariant,https://arxiv.org/pdf/1612.09375#page=37,equivariant map,https://mathgloss.github.io/MathGloss/chicago/equivariant_map,,,equivariant map,https://emilyriehl.github.io/files/context.pdf#page=43,,,intertwiner,https://ncatlab.org/nlab/show/intertwiner,equivariant,http://planetmath.org/equivariant
Q2563571,Vector boson,,,,,,,,,,,vector boson,https://ncatlab.org/nlab/show/vector+boson,,
Q2563809,Essential extension,,,,,,,,,,,essential ideal,https://ncatlab.org/nlab/show/essential+ideal,superfluous submodule,http://planetmath.org/superfluoussubmodule
Q2565187,generator,,,,,,,,,,,generator,https://ncatlab.org/nlab/show/generator,generator,http://planetmath.org/generator
Q2566340,Weyl spinor,,,,,,,,,,,Weyl spinor,https://ncatlab.org/nlab/show/Weyl+spinor,,
Q2566544,4-manifold,,,,,,,,,,,4-manifold,https://ncatlab.org/nlab/show/4-manifold,,
Q2567243,Mordell curve,,,,,,,,,,,,,Mordell curve,http://planetmath.org/mordellcurve
Q257,Mandelbrot set,,,,,,,,,,,Mandelbrot set,https://ncatlab.org/nlab/show/Mandelbrot+set,Mandelbrot set,http://planetmath.org/mandelbrotset
Q2570803,pair,,,,,,,,,,,pair,https://ncatlab.org/nlab/show/pair,,
Q257414,atomic domain,,,,,,,,,,,atomic domain,https://ncatlab.org/nlab/show/atomic+domain,,
Q2575638,Annie Blackburn,,,,,,,,,,,Jean Renault,https://ncatlab.org/nlab/show/Jean+Renault,,
Q258374,outer measure,,,outer measure,https://mathgloss.github.io/MathGloss/chicago/outer_measure,,,,,,,,,outer measure,http://planetmath.org/outermeasure
Q2588098,Whitehead link,,,,,,,,,,,Whitehead link - SVG,https://ncatlab.org/nlab/show/Whitehead+link+-+SVG,,
Q2588989,Riemann function,,,,,,,,,,,,,Riemann Ξ function,http://planetmath.org/riemannxifunction
Q2589498,dominance,,,,,,,,,,,dominance,https://ncatlab.org/nlab/show/dominance,,
Q2589508,Quotient (universal algebra),,,,,,,,,,,,,congruence lattice,http://planetmath.org/congruencelattice
Q2589609,Haken manifold,,,,,,,,,,,Haken manifold,https://ncatlab.org/nlab/show/Haken+manifold,,
Q25955802,Looping,,,,,,,,,,,looping,https://ncatlab.org/nlab/show/looping,,
Q259590,flexible algebra,,,,,,,,,,,,,flexible algebra,http://planetmath.org/flexiblealgebra
Q2596624,Pumping lemma for context-free languages,,,,,,,,,,,,,pumping lemma (context-free languages),http://planetmath.org/pumpinglemmacontextfreelanguages
