Title,Link,Normalized,Candidates
another proof of Bernoulli’s inequality,http://planetmath.org/anotherproofofbernoullisinequality,anotherproofofbernoullisinequality,
another proof of cardinality of the rationals,http://planetmath.org/anotherproofofcardinalityoftherationals,anotherproofofcardinalityoftherationals,
another proof of Dini’s theorem,http://planetmath.org/anotherproofofdinistheorem,anotherproofofdinistheorem,
another proof of Jensen’s inequality,http://planetmath.org/anotherproofofjensensinequality,anotherproofofjensensinequality,
another proof of pigeonhole principle,http://planetmath.org/anotherproofofpigeonholeprinciple,anotherproofofpigeonholeprinciple,
another proof of rank-nullity theorem,http://planetmath.org/anotherproofofranknullitytheorem,anotherproofofranknullitytheorem,
another proof of the non-existence of a continuous function that switches the rational and the irrational numbers,http://planetmath.org/anotherproofofthenonexistenceofacontinuousfunctionthatswitchestherationalandtheirrationalnumbers,anotherproofofthenonexistenceofacontinuousfunctionthatswitchestherationalandtheirrationalnumbers,
another proof of Young inequality,http://planetmath.org/anotherproofofyounginequality,anotherproofofyounginequality,
another proof that a number is polite iff it is positive and not a positive power of 2,http://planetmath.org/anotherproofthatanumberispoliteiffitispositiveandnotapositivepowerof2,anotherproofthatanumberispoliteiffitispositiveandnotapositivepowerof2,
an outline of Hilbert’s programme,http://planetmath.org/anoutlineofhilbertsprogramme,anoutlineofhilbertsprogramme,
An over view of Ahmes Papyrus,http://planetmath.org/anoverviewofahmespapyrus,anoverviewofahmespapyrus,
anticommutative,http://planetmath.org/anticommutative,anticommutative,
anti-cone,http://planetmath.org/anticone,anticone,
antiderivative of complex function,http://planetmath.org/antiderivativeofcomplexfunction,antiderivativeofcomplexfunction,
antiderivative of rational function,http://planetmath.org/antiderivativeofrationalfunction,antiderivativeofrationalfunction,
antiharmonic number,http://planetmath.org/antiharmonicnumber,antiharmonicnumber,
antiholomorphic,http://planetmath.org/antiholomorphic,antiholomorphic,
anti-idempotent,http://planetmath.org/antiidempotent,antiidempotent,
antiperiodic function,http://planetmath.org/antiperiodicfunction,antiperiodicfunction,
antipodal,http://planetmath.org/antipodal,antipodal,
antipodal isothermic points,http://planetmath.org/antipodalisothermicpoints,antipodalisothermicpoints,
antipodal map on S^n is homotopic to the identity if and only if n is odd,http://planetmath.org/antipodalmaponsnishomotopictotheidentityifandonlyifnisodd,antipodalmaponsnishomotopictotheidentityifandonlyifnisodd,
antisymmetric,http://planetmath.org/antisymmetric,antisymmetric,
antisymmetric mapping,http://planetmath.org/antisymmetricmapping,antisymmetricmapping,
Anton’s congruence,http://planetmath.org/antonscongruence,antonscongruence,
any divisor is gcd of two principal divisors,http://planetmath.org/anydivisorisgcdoftwoprincipaldivisors,anydivisorisgcdoftwoprincipaldivisors,
any nonzero integer is quadratic residue,http://planetmath.org/anynonzerointegerisquadraticresidue,anynonzerointegerisquadraticresidue,
any rational number is a sum of unit fractions,http://planetmath.org/anyrationalnumberisasumofunitfractions,anyrationalnumberisasumofunitfractions,
any σ-finite measure is equivalent to a probability measure,http://planetmath.org/anysigmafinitemeasureisequivalenttoaprobabilitymeasure,anyσfinitemeasureisequivalenttoaprobabilitymeasure,
any topological space with the fixed point property is connected,http://planetmath.org/anytopologicalspacewiththefixedpointpropertyisconnected,anytopologicalspacewiththefixedpointpropertyisconnected,
a pathological function of Riemann,http://planetmath.org/apathologicalfunctionofriemann,apathologicalfunctionofriemann,
Apollonius’ circle,http://planetmath.org/apolloniuscircle,apolloniuscircle,
a polynomial of degree n over a field has at most n roots,http://planetmath.org/apolynomialofdegreenoverafieldhasatmostnroots,apolynomialofdegreenoverafieldhasatmostnroots,
Appendix A Notes,http://planetmath.org/appendixanotes,appendixanotes,
application of Cauchy criterion for convergence,http://planetmath.org/applicationofcauchycriterionforconvergence,applicationofcauchycriterionforconvergence,
application of Cauchy–Schwarz inequality,http://planetmath.org/applicationofcauchyschwarzinequality,applicationofcauchyschwarzinequality,Q190546 (0.840; token_jaccard=0.60) Cauchy–Schwarz inequality [layer2.csv]
application of fundamental theorem of integral calculus,http://planetmath.org/applicationoffundamentaltheoremofintegralcalculus,applicationoffundamentaltheoremofintegralcalculus,Q114727911 (0.867; token_jaccard=0.67) Fundamental theorem of calculus [layer2.csv]; Q1217677 (0.867; token_jaccard=0.67) fundamental theorem of calculus [layer3.csv]
application of logarithm series,http://planetmath.org/applicationoflogarithmseries,applicationoflogarithmseries,
application of sine integral at infinity,http://planetmath.org/applicationofsineintegralatinfinity,applicationofsineintegralatinfinity,
applications of second order recurrence relation formula,http://planetmath.org/applicationsofsecondorderrecurrencerelationformula,applicationsofsecondorderrecurrencerelationformula,
applications of Urysohn’s Lemma to locally compact Hausdorff spaces,http://planetmath.org/applicationsofurysohnslemmatolocallycompacthausdorffspaces,applicationsofurysohnslemmatolocallycompacthausdorffspaces,
applying elementary symmetric polynomials,http://planetmath.org/applyingelementarysymmetricpolynomials,applyingelementarysymmetricpolynomials,
applying generating function,http://planetmath.org/applyinggeneratingfunction,applyinggeneratingfunction,Q845581 (0.867; token_jaccard=0.67) generating function [layer5.csv]; Q860609 (0.867; token_jaccard=0.67) generating function [layer3.csv]
approximate non-linear transformation of affine combination,http://planetmath.org/approximatenonlineartransformationofaffinecombination,approximatenonlineartransformationofaffinecombination,
approximating algebraic numbers with linear recurrences,http://planetmath.org/approximatingalgebraicnumberswithlinearrecurrences,approximatingalgebraicnumberswithlinearrecurrences,
approximating Fourier integrals with discrete Fourier transforms,http://planetmath.org/approximatingfourierintegralswithdiscretefouriertransforms,approximatingfourierintegralswithdiscretefouriertransforms,
approximating sums of rational functions,http://planetmath.org/approximatingsumsofrationalfunctions,approximatingsumsofrationalfunctions,
approximating the birthday problem,http://planetmath.org/approximatingthebirthdayproblem,approximatingthebirthdayproblem,
approximation of the log function,http://planetmath.org/approximationofthelogfunction,approximationofthelogfunction,
approximation theorem for an arbitrary space,http://planetmath.org/approximationtheoremforanarbitraryspace,approximationtheoremforanarbitraryspace,
a prime occurs in the Euclid-Mullin sequence no more than once,http://planetmath.org/aprimeoccursintheeuclidmullinsequencenomorethanonce,aprimeoccursintheeuclidmullinsequencenomorethanonce,
A property of polynomials,http://planetmath.org/apropertyofpolynomials,apropertyofpolynomials,
Arabic numerals,http://planetmath.org/arabicnumerals,arabicnumerals,
arbelos and parbelos,http://planetmath.org/arbelosandparbelos,arbelosandparbelos,
arbitrary join,http://planetmath.org/arbitraryjoin,arbitraryjoin,
ARB symmetry and groupoid representations,http://planetmath.org/arbsymmetryandgroupoidrepresentations,arbsymmetryandgroupoidrepresentations,
Archimedean ordered fields are real,http://planetmath.org/archimedeanorderedfieldsarereal,archimedeanorderedfieldsarereal,
Archimedean semigroup,http://planetmath.org/archimedeansemigroup,archimedeansemigroup,
Archimedes’ calculus,http://planetmath.org/archimedescalculus,archimedescalculus,
Archimedes’ cylinders in cube,http://planetmath.org/archimedescylindersincube,archimedescylindersincube,
arclength as filtered limit,http://planetmath.org/arclengthasfilteredlimit,arclengthasfilteredlimit,
arc length of logarithmic curve,http://planetmath.org/arclengthoflogarithmiccurve,arclengthoflogarithmiccurve,
arc length of parabola,http://planetmath.org/arclengthofparabola,arclengthofparabola,
area bounded by arc and two lines,http://planetmath.org/areaboundedbyarcandtwolines,areaboundedbyarcandtwolines,
area formula,http://planetmath.org/areaformula,areaformula,
area functions,http://planetmath.org/areafunctions,areafunctions,
area of a polygonal region,http://planetmath.org/areaofapolygonalregion,areaofapolygonalregion,
area of a quadrilateral,http://planetmath.org/areaofaquadrilateral,areaofaquadrilateral,Q4115331 (0.840; token_jaccard=0.60) area of a disk [layer5.csv]; Q20183185 (0.840; token_jaccard=0.60) area of a triangle [layer5.csv]
area of plane region,http://planetmath.org/areaofplaneregion,areaofplaneregion,Q15921574 (0.840; token_jaccard=0.60) area of plane shape [layer4.csv]
area of polygon,http://planetmath.org/areaofpolygon,areaofpolygon,
area of regular polygon,http://planetmath.org/areaofregularpolygon,areaofregularpolygon,
area of spherical calotte by means of chord,http://planetmath.org/areaofsphericalcalottebymeansofchord,areaofsphericalcalottebymeansofchord,
area of spherical zone,http://planetmath.org/areaofsphericalzone,areaofsphericalzone,
area of surface of revolution,http://planetmath.org/areaofsurfaceofrevolution,areaofsurfaceofrevolution,Q849425 (0.900; token_jaccard=0.75) surface of revolution [layer4.csv]; Q6865337 (0.840; token_jaccard=0.60) Minimal surface of revolution [layer5.csv]
area of the n-sphere,http://planetmath.org/areaofthensphere,areaofthensphere,
area under Gaussian curve,http://planetmath.org/areaundergaussiancurve,areaundergaussiancurve,Q16833590 (0.840; token_jaccard=0.60) area under the curve [layer3.csv]
A recalculation of set theory underlying Categories.,http://planetmath.org/arecalculationofsettheoryunderlyingcategories,arecalculationofsettheoryunderlyingcategories,
a representation which is not completely reducible,http://planetmath.org/arepresentationwhichisnotcompletelyreducible,arepresentationwhichisnotcompletelyreducible,
argument of product and quotient,http://planetmath.org/argumentofproductandquotient,argumentofproductandquotient,
a ring modulo its Jacobson radical is semiprimitive,http://planetmath.org/aringmoduloitsjacobsonradicalissemiprimitive,aringmoduloitsjacobsonradicalissemiprimitive,
Aristotelian logic,http://planetmath.org/aristotelianlogic,aristotelianlogic,
Aristotle,http://planetmath.org/aristotle,aristotle,
arithmetic,http://planetmath.org/arithmetic,arithmetic,
arithmetic,http://planetmath.org/arithmetic,arithmetic,
arithmetical hierarchy is a proper hierarchy,http://planetmath.org/arithmeticalhierarchyisaproperhierarchy,arithmeticalhierarchyisaproperhierarchy,
arithmetical ring,http://planetmath.org/arithmeticalring,arithmeticalring,
arithmetic encoding,http://planetmath.org/arithmeticencoding,arithmeticencoding,
arithmetic functions form a ring,http://planetmath.org/arithmeticfunctionsformaring,arithmeticfunctionsformaring,
arithmetic-geometric-harmonic means inequality,http://planetmath.org/arithmeticgeometricharmonicmeansinequality,arithmeticgeometricharmonicmeansinequality,
arithmetic-geometric-harmonic means inequality,http://planetmath.org/arithmeticgeometricharmonicmeansinequality,arithmeticgeometricharmonicmeansinequality,
arithmetic-geometric mean as a product,http://planetmath.org/arithmeticgeometricmeanasaproduct,arithmeticgeometricmeanasaproduct,
arithmetic-geometric series,http://planetmath.org/arithmeticgeometricseries,arithmeticgeometricseries,Q956213 (0.867; token_jaccard=0.67) arithmetic series [layer5.csv]; Q1306887 (0.867; token_jaccard=0.67) geometric series [layer5.csv]
Armstrong number,http://planetmath.org/armstrongnumber,armstrongnumber,
arrows relation,http://planetmath.org/arrowsrelation,arrowsrelation,
